sample,parent_id,parent_total_units,n_components,included_ab,composition_eligible,lot_area_sqft,residential_far,built_far
historical,historical__X00554868,101,1,TRUE,TRUE,1686,3.44,1.95
historical,historical__X00558445,34,1,TRUE,TRUE,6794,3.44,0
historical,historical__X00558989,8,1,TRUE,TRUE,7019,3.44,1.89
historical,historical__X00560462,14,1,TRUE,TRUE,2500,3.44,0
historical,historical__X00561795,405,2,TRUE,TRUE,37661.3,6.02,1.2337067493687153
historical,historical__X00562360,134,1,TRUE,TRUE,10458,4,0
historical,historical__X00566718,12,1,TRUE,TRUE,5621,1.25,0.23000000000000004
historical,historical__X00570619,45,1,TRUE,TRUE,7500,3.44,0
historical,historical__X00572969,15,1,TRUE,TRUE,9253,1.25,0.36
historical,historical__X00579827,45,1,TRUE,TRUE,2250,3.44,0
historical,historical__X00586599,62,1,TRUE,TRUE,3500,6.02,0.95
historical,historical__X00587608,163,1,TRUE,TRUE,1858,3.44,0
historical,historical__X00588048,20,1,TRUE,TRUE,4549,2.43,0
historical,historical__X00588660,200,1,TRUE,TRUE,31200,4,0.97
historical,historical__X00591403,10,1,TRUE,TRUE,5000,2.43,0
historical,historical__X00592786,38,1,TRUE,TRUE,7973,1.25,0
historical,historical__X00594578,39,1,TRUE,TRUE,2588,2.43,0.41
historical,historical__X00594958,15,1,TRUE,TRUE,2970,3.44,0
historical,historical__X00596480,32,1,TRUE,TRUE,7500,2.43,0.55
historical,historical__X00596890,17,2,TRUE,TRUE,5846,2.43,0.42999999999999994
historical,historical__X00598191,16,1,TRUE,TRUE,5000,2.43,0.6
historical,historical__X00598750,25,1,TRUE,TRUE,11180,2.43,0.28
historical,historical__X00599800,92,1,TRUE,TRUE,6790,3,0
historical,historical__X00599806,44,1,TRUE,TRUE,3358,6.02,0.44
historical,historical__X00602987,483,1,TRUE,TRUE,162200,3.44,0
historical,historical__X00610084,25,1,TRUE,TRUE,5000,3.44,0.59
historical,historical__X00610421,36,1,TRUE,TRUE,4791,3.4400000000000004,0.55
historical,historical__X00611146,37,1,TRUE,TRUE,3563,2.43,0.07
historical,historical__X00619685,9,1,TRUE,TRUE,2000,3.44,0
historical,historical__X00619862,218,1,TRUE,TRUE,2625,3.44,0
historical,historical__X00622829,51,1,TRUE,TRUE,5766,6.02,0.65
historical,historical__X00625848,33,1,TRUE,TRUE,2500,3.44,0.64
historical,historical__X00627045,236,1,TRUE,TRUE,25000,3.44,0.26
historical,historical__X00628306,78,1,TRUE,TRUE,3125,6.02,0
historical,historical__X00633905,115,1,TRUE,TRUE,2500,3.44,0.94
historical,historical__X00634103,90,1,TRUE,TRUE,12536,5,0.97
historical,historical__X00634339,128,1,TRUE,TRUE,5247,3.44,0.28
historical,historical__X00636463,54,1,TRUE,TRUE,3023,6.02,0.54
historical,historical__X00640159,90,1,TRUE,TRUE,11160,4.2,0.07
historical,historical__X00640655,10,1,TRUE,TRUE,2539,3,0
historical,historical__X00640964,84,1,TRUE,TRUE,19000,3,0.46
historical,historical__X00643054,81,1,TRUE,TRUE,1458,6.02,2.1
historical,historical__X00643715,448,1,TRUE,TRUE,35000,6.02,1.13
historical,historical__X00643959,177,1,TRUE,TRUE,61278,3.44,0.86
historical,historical__X00648530,452,1,TRUE,TRUE,44541,6.0200000000000005,1.8600000000000003
historical,historical__X00649440,69,1,TRUE,TRUE,4250,3.44,3
historical,historical__X00652159,55,1,TRUE,TRUE,6250,6.02,0.7
historical,historical__X00653463,12,1,TRUE,TRUE,2000,3.44,0
historical,historical__X00654441,29,1,TRUE,TRUE,5000,4,0.56
historical,historical__X00655372,28,1,TRUE,TRUE,1440,3.4400000000000004,0
historical,historical__X00655494,41,1,TRUE,TRUE,3742,2.43,0.5599999999999999
historical,historical__X00655703,38,1,TRUE,TRUE,7506,3.44,0.23
historical,historical__X00655827,14,1,TRUE,TRUE,4329,2.43,0.54
historical,historical__X00657730,89,1,TRUE,TRUE,14500,3,1
historical,historical__X00660666,21,1,TRUE,TRUE,3655,3.4399999999999995,0.32000000000000006
historical,historical__X00660806,37,1,TRUE,TRUE,4220,2.43,0.41
historical,historical__X00663647,10,1,TRUE,TRUE,2500,3.44,0.52
historical,historical__X00664644,44,1,TRUE,TRUE,6750,3.44,0
historical,historical__X00665113,15,1,TRUE,TRUE,2000,3.44,0
historical,historical__X00666215,50,1,TRUE,TRUE,12069,2.43,0.4
historical,historical__X00668558,29,1,TRUE,TRUE,5000,3.44,2.12
historical,historical__X00670154,31,1,TRUE,TRUE,5401,3,0
historical,historical__X00670404,34,1,TRUE,TRUE,3591,6.02,0.37
historical,historical__X00672165,31,1,TRUE,TRUE,5000,2.43,1
historical,historical__X00672299,18,1,TRUE,TRUE,3796,4,0.41
historical,historical__X00672809,12,1,TRUE,TRUE,2500,3.44,0.58
historical,historical__X00675318,14,1,TRUE,TRUE,2750,3.44,0.51
historical,historical__X00676863,40,1,TRUE,TRUE,9348,2.43,0.22999999999999998
historical,historical__X00676895,18,1,TRUE,TRUE,5000,3.44,0.81
historical,historical__X00678791,55,1,TRUE,TRUE,5075,3.44,1.34
historical,historical__X00678814,53,1,TRUE,TRUE,10362,3.44,0.4699999999999999
historical,historical__X00679065,33,1,TRUE,TRUE,3555,3.4399999999999995,0
historical,historical__X00679142,21,1,TRUE,TRUE,2375,2.43,0
historical,historical__X00679772,54,1,TRUE,TRUE,4322,6.02,0.58
historical,historical__X00681066,37,1,TRUE,TRUE,5526,2.43,0
historical,historical__X00682437,104,1,TRUE,TRUE,4026,3.44,0
historical,historical__X00683302,15,1,TRUE,TRUE,3045,3.44,0.43
historical,historical__X00683304,20,1,TRUE,TRUE,2000,3.44,0.35
historical,historical__X00683317,13,1,TRUE,TRUE,2698,3.4399999999999995,0.33
historical,historical__X00683341,23,1,TRUE,TRUE,5350,2.43,0.45
historical,historical__X00684422,21,1,TRUE,TRUE,2500,6.02,1.15
historical,historical__X00684439,22,1,TRUE,TRUE,2503,6.02,1.14
historical,historical__X00684456,21,1,TRUE,TRUE,2375,6.02,0.56
historical,historical__X00685476,28,1,TRUE,TRUE,3137,3.4400000000000004,0
historical,historical__X00685698,99,1,TRUE,TRUE,2606,3.44,0
historical,historical__X00685796,7,1,FALSE,TRUE,2188,3.44,0
historical,historical__X00687107,42,1,TRUE,TRUE,7325,3,0
historical,historical__X00687136,39,1,TRUE,TRUE,2096,6.02,0.78
historical,historical__X00687592,19,1,TRUE,TRUE,5000,3,0.67
historical,historical__X00687757,59,1,TRUE,TRUE,2500,3.44,0
historical,historical__X00687838,29,1,TRUE,TRUE,2500,3.44,0.4
historical,historical__X00688341,46,1,TRUE,TRUE,4620,3.44,0.51
historical,historical__X00691380,30,1,TRUE,TRUE,1660,3.44,0.9900000000000001
historical,historical__X00692593,83,1,TRUE,TRUE,4717,3.44,0.35
historical,historical__X00693416,68,1,TRUE,TRUE,2850,6.02,1.08
historical,historical__X00693446,79,1,TRUE,TRUE,18000,3,0.46
historical,historical__X00694049,90,1,TRUE,TRUE,2561,3.44,0.84
historical,historical__X00694314,24,1,TRUE,TRUE,2750,6.02,1.25
historical,historical__X00695344,126,1,TRUE,TRUE,64645,2.43,0.84
historical,historical__X00695405,71,1,TRUE,TRUE,14250,3.44,0.93
historical,historical__X00696576,100,1,TRUE,TRUE,3175,3.44,0
historical,historical__X00697895,11,1,TRUE,TRUE,2500,3.44,0.75
historical,historical__X00699014,29,1,TRUE,TRUE,5530,3.44,0.89
historical,historical__X00699418,28,1,TRUE,TRUE,3178,6.02,0.45000000000000007
historical,historical__X00699553,7,1,TRUE,TRUE,2375,2.43,0.53
historical,historical__X00700005,45,1,TRUE,TRUE,5530,3,0
historical,historical__X00701794,9,1,TRUE,TRUE,2000,3.44,0
historical,historical__X00702219,34,1,TRUE,TRUE,6250,3.44,0.59
historical,historical__X00702424,19,1,TRUE,TRUE,4331,2.43,0.42
historical,historical__X00702588,79,1,TRUE,TRUE,60979,4,0.17
historical,historical__X00705496,111,1,TRUE,TRUE,22790,2.43,1.14
historical,historical__X00705832,30,1,TRUE,TRUE,9189,2.43,0.4600000000000001
historical,historical__X00706011,16,1,TRUE,TRUE,5000,2.43,0.61
historical,historical__X00706075,52,1,TRUE,TRUE,1667,6.0200000000000005,0.78
historical,historical__X00706485,44,1,TRUE,TRUE,4759,3.44,0.49
historical,historical__X00707697,93,1,TRUE,TRUE,2310,6.02,1.9300000000000002
historical,historical__X00708456,10,1,TRUE,TRUE,2850,3,0
historical,historical__X00709422,127,1,TRUE,TRUE,15000,3.44,2
historical,historical__X00710266,59,1,TRUE,TRUE,4900,3.44,0.9
historical,historical__X00710727,26,1,TRUE,TRUE,3267,3.44,0
historical,historical__X00713265,23,1,TRUE,TRUE,2575,6.02,0
historical,historical__X00714431,46,1,TRUE,TRUE,9312,3.44,0
historical,historical__X00716620,87,1,TRUE,TRUE,6821,3.4399999999999995,0
historical,historical__X00716700,25,1,TRUE,TRUE,5733,3,0.57
historical,historical__X00717934,16,1,TRUE,TRUE,5000,2.43,0
historical,historical__X00718144,81,1,TRUE,TRUE,7500,6.02,0
historical,historical__X00718298,13,1,TRUE,TRUE,2700,3.44,0
historical,historical__X00718663,153,1,TRUE,TRUE,8716,3.44,0.56
historical,historical__X00719256,16,1,TRUE,TRUE,5000,2.43,0
historical,historical__X00719684,51,1,TRUE,TRUE,2854,4,0.64
historical,historical__X00721483,13,1,TRUE,TRUE,4050,2.43,0
historical,historical__X00724876,34,1,TRUE,TRUE,5300,2.43,0.41
historical,historical__X00727101,79,1,TRUE,TRUE,6480,2.43,0
historical,historical__X00728896,32,1,TRUE,TRUE,2430,2.43,0
historical,historical__X00729880,247,1,TRUE,TRUE,22885,6.02,2.46
historical,historical__X00735128,110,1,TRUE,TRUE,10834,6.02,0
historical,historical__X00737153,9,1,TRUE,TRUE,1780,3.44,0
historical,historical__X00738444,24,1,TRUE,TRUE,2783,6.02,0.61
historical,historical__X00740738,27,1,TRUE,TRUE,3395,6.02,0.78
historical,historical__X00740778,23,1,TRUE,TRUE,2720,6.02,0.85
historical,historical__X00741218,53,1,TRUE,TRUE,4507,3.44,0.45
historical,historical__X00742070,13,1,TRUE,TRUE,2271,3.44,0
historical,historical__X00742662,44,1,TRUE,TRUE,4393,3.44,0.35
historical,historical__X00746722,8,1,TRUE,TRUE,8654,3.44,0
historical,historical__X00746868,42,1,TRUE,TRUE,2375,6.02,0.77
historical,historical__X00747209,34,1,TRUE,TRUE,7500,3.44,0.56
historical,historical__X00749893,35,1,TRUE,TRUE,3002,3.44,0.59
historical,historical__X00750809,75,1,TRUE,TRUE,7746,6.02,0
historical,historical__X00750814,8,1,TRUE,TRUE,8654,3.44,0
historical,historical__X00750821,8,1,TRUE,TRUE,8654,3.44,0
historical,historical__X00750827,8,1,TRUE,TRUE,8654,3.44,0
historical,historical__X00750833,8,1,TRUE,TRUE,8654,3.44,0
historical,historical__X00750879,14,1,TRUE,TRUE,2900,3.44,0.67
historical,historical__X00750893,25,1,TRUE,TRUE,2859,6.0200000000000005,0.9400000000000001
historical,historical__X00750924,6,1,TRUE,TRUE,3333,1.25,0.42
historical,historical__X00752623,39,1,TRUE,TRUE,2500,3.44,0.89
historical,historical__X00752919,24,1,TRUE,TRUE,7950,2.43,0.32
historical,historical__X00754507,13,1,TRUE,TRUE,2706,3.44,0.42
historical,historical__X00754631,23,1,TRUE,TRUE,2625,6.02,0.69
historical,historical__X00755013,20,1,TRUE,TRUE,2313,6.02,0.5
historical,historical__X00756398,24,1,TRUE,TRUE,4750,3.44,0.28
historical,historical__X00757318,340,1,TRUE,TRUE,56048,3.44,0.30402512132457893
historical,historical__X00787559,115,1,TRUE,TRUE,5852,6.0200000000000005,1
historical,historical__X00791429,109,1,TRUE,TRUE,13806,4.2,0
historical,historical__X00795439,14,1,TRUE,TRUE,4275,2.43,0.45
historical,historical__X07995097,12,1,TRUE,TRUE,2500,3.44,0
historical,historical__X08006238,70,1,TRUE,TRUE,8500,3.44,1.17
historical,historical__X08006985,279,1,TRUE,TRUE,38583,4.2,0.57
historical,historical__X08007884,14,1,TRUE,TRUE,2861,3.44,0.47
historical,historical__X08011125,50,1,TRUE,TRUE,2426,3.4400000000000004,0.58
historical,historical__X08011205,97,1,TRUE,TRUE,14320,3.4399999999999995,0.5
historical,historical__X08021316,32,1,TRUE,TRUE,4750,3.44,0.42
historical,historical__X08028318,42,1,TRUE,TRUE,4105,6.02,0
historical,historical__X08028724,195,1,TRUE,TRUE,27454,6.02,1.6
historical,historical__X08029467,16,1,TRUE,TRUE,5000,2.43,0.56
historical,historical__X08029584,21,1,TRUE,TRUE,3336,3.44,0.61
historical,historical__X08031915,7,1,TRUE,TRUE,2210,2.43,0.62
historical,historical__X08039141,18,1,TRUE,TRUE,2409,6.02,0
historical,historical__X08043433,136,1,TRUE,TRUE,15140,4.2,2
historical,historical__X08045113,55,1,TRUE,TRUE,10920,3.4400000000000004,0.56
historical,historical__X08055447,31,1,TRUE,TRUE,6697,3.44,0.71
historical,historical__X08055450,9,1,TRUE,TRUE,2500,3.44,0
post_policy,post_policy__B00738795-I1,1023,3,TRUE,TRUE,241425,2.43,0
post_policy,post_policy__B01019417-I1,521,1,TRUE,TRUE,16462,10,2.4
post_policy,post_policy__B01151476-I1,55,1,TRUE,TRUE,6224,6.02,1.99
post_policy,post_policy__B01151652-I1,6,1,TRUE,TRUE,2504,2,0.26
post_policy,post_policy__B01156961-I1,16,1,TRUE,TRUE,2498,2.43,0
post_policy,post_policy__B01161645-I1,8,1,FALSE,TRUE,3781,2.43,0.65
post_policy,post_policy__B01164069-I1,12,1,TRUE,TRUE,2620,2.43,0
post_policy,post_policy__B01166584-I1,33,1,TRUE,TRUE,3075,2.43,0.45
post_policy,post_policy__B01166776-I1,86,1,TRUE,TRUE,87000,3,2.17
post_policy,post_policy__B01167646-I1,69,1,TRUE,TRUE,83000,3,2.16
post_policy,post_policy__B01167721-I1,21,1,FALSE,TRUE,10376,2,4.09
post_policy,post_policy__B01169429-I1,80,1,TRUE,TRUE,1952,4.2,1.55
post_policy,post_policy__B01170044-I1,21,1,TRUE,TRUE,2000,2.43,0
post_policy,post_policy__B01170890-I1,75,1,TRUE,TRUE,16500,2.43,0.06
post_policy,post_policy__B01172199-I1,367,4,TRUE,TRUE,46692,4,1.06
post_policy,post_policy__B01173539-I1,283,1,FALSE,TRUE,40000,3.44,0
post_policy,post_policy__B01174267-I1,56,1,TRUE,TRUE,10000,3,1.04
post_policy,post_policy__B01174451-I1,15,1,TRUE,TRUE,4000,2.43,0.47
post_policy,post_policy__B01176410-I1,17,1,TRUE,TRUE,4000,2.43,0.48
post_policy,post_policy__B01176445-I1,15,1,TRUE,TRUE,3500,2.43,0.59
post_policy,post_policy__B01176928-I1,273,2,TRUE,TRUE,821806,0.5,0.54
post_policy,post_policy__B01179777-I1,8,1,FALSE,TRUE,3000,3,1.13
post_policy,post_policy__B01181306-I1,7,1,TRUE,TRUE,2500,3,0.6
post_policy,post_policy__B01182303-I1,20,1,TRUE,TRUE,3223,4,0
post_policy,post_policy__B01182731-I1,7,1,TRUE,TRUE,2500,2,0
post_policy,post_policy__B01184928-I1,49,1,TRUE,TRUE,5376,3,1
post_policy,post_policy__B01186213-I1,7,1,TRUE,TRUE,2517,2.43,0.4600000000000001
post_policy,post_policy__B01188539-I1,6,1,TRUE,TRUE,1875,3,0
post_policy,post_policy__B01189471-I1,6,1,TRUE,TRUE,2001,2.43,0
post_policy,post_policy__B01189780-I1,24,1,TRUE,TRUE,5500,2.43,0.53
post_policy,post_policy__B01190376-I1,46,1,TRUE,TRUE,6454,4,0.98
post_policy,post_policy__B01190465-I1,8,1,TRUE,FALSE,NA,NA,NA
post_policy,post_policy__B01192946-I1,53,1,TRUE,TRUE,9330,2.43,1.31
post_policy,post_policy__B01193522-I1,10,1,TRUE,TRUE,2525,3,0
post_policy,post_policy__B01193893-I1,21,1,TRUE,TRUE,2904,4.2,1.32
post_policy,post_policy__B01193931-I1,14,1,TRUE,TRUE,5062,2,0
post_policy,post_policy__B01194358-I1,12,1,TRUE,TRUE,1882,2.43,0.47
post_policy,post_policy__B01196136-I1,28,1,TRUE,TRUE,1575,3,0
post_policy,post_policy__B01196476-I1,213,1,TRUE,TRUE,49397,1.25,0
post_policy,post_policy__B01197124-I1,17,1,TRUE,TRUE,2712,4,1.7200000000000002
post_policy,post_policy__B01197262-I1,6,1,TRUE,TRUE,2787,0.75,0
post_policy,post_policy__B01199018-I1,10,1,TRUE,TRUE,2700,2.43,0.65
post_policy,post_policy__B01201310-I1,8,1,TRUE,TRUE,2500,2.43,0
post_policy,post_policy__B01201594-I1,30,1,TRUE,TRUE,6222,3,0.45
post_policy,post_policy__B01201815-I1,47,1,TRUE,TRUE,6380,4,0.7800000000000001
post_policy,post_policy__B01201936-I1,11,1,TRUE,TRUE,20190,0,1.88
post_policy,post_policy__B01202234-I1,18,1,TRUE,TRUE,4100,2.43,0.5
post_policy,post_policy__B01202361-I1,28,2,TRUE,TRUE,5000,4.2,0
post_policy,post_policy__B01202447-I1,19,1,TRUE,TRUE,3200,4,2.55
post_policy,post_policy__B01203257-I1,7,1,TRUE,TRUE,2100,2.43,0
post_policy,post_policy__B01203284-I1,79,1,TRUE,TRUE,7670,6.02,1.96
post_policy,post_policy__B01203713-I1,29,1,TRUE,TRUE,5000,2,0
post_policy,post_policy__B01204032-I1,59,1,TRUE,TRUE,10600,3,0.15
post_policy,post_policy__B01204725-I1,21,1,TRUE,TRUE,3008,2.43,0
post_policy,post_policy__B01205619-I1,21,1,TRUE,TRUE,6388,2.43,0.38
post_policy,post_policy__B01205999-I1,23,1,TRUE,TRUE,4000,2.43,0.65
post_policy,post_policy__B01206874-I1,99,1,TRUE,TRUE,7237.85,2.43,0
post_policy,post_policy__B01207321-I1,16,1,TRUE,TRUE,3000,2.43,1.21
post_policy,post_policy__B01207648-I1,8,1,TRUE,TRUE,3280,1.25,0
post_policy,post_policy__B01208799-I1,99,1,TRUE,TRUE,2500,2.43,1
post_policy,post_policy__B01209048-I1,26,1,FALSE,TRUE,3698,2.43,1.2
post_policy,post_policy__B01209356-I1,24,1,TRUE,TRUE,4626,4,0.24
post_policy,post_policy__B01209812-I1,6,1,TRUE,TRUE,2750,1.25,0
post_policy,post_policy__B01210082-I1,6,1,TRUE,TRUE,2000,2.43,0.51
post_policy,post_policy__B01213419-I1,14,1,TRUE,TRUE,1480,3,0
post_policy,post_policy__B01214702-I1,17,1,TRUE,TRUE,4000,3,0.58
post_policy,post_policy__B01215534-I1,12,1,TRUE,TRUE,5800,1.25,0.44
post_policy,post_policy__B01216521-I1,40,1,TRUE,TRUE,2310,2.43,0
post_policy,post_policy__B01217769-I1,10,1,TRUE,TRUE,3748,2.43,0.66
post_policy,post_policy__B01218835-I1,24,1,TRUE,TRUE,8246,1.25,0
post_policy,post_policy__B01219952-I1,15,2,TRUE,FALSE,3090,2,0
post_policy,post_policy__B01220888-I1,17,1,TRUE,TRUE,3867,2.43,0.97
post_policy,post_policy__B01222238-I1,17,1,TRUE,TRUE,4000,2.43,0.49
post_policy,post_policy__B01225073-I1,122,1,TRUE,TRUE,2500,0,0
post_policy,post_policy__B01225389-I1,30,1,TRUE,TRUE,2125,3,1.47
post_policy,post_policy__B01225438-I1,14,1,TRUE,TRUE,2500,1.35,0
post_policy,post_policy__B01225983-I1,198,2,TRUE,TRUE,20653,6.02,0.21
post_policy,post_policy__B01227440-I1,28,1,TRUE,TRUE,4762,4,0.64
post_policy,post_policy__B01227844-I1,10,1,TRUE,TRUE,1290,3,0
post_policy,post_policy__B01228897-I1,10,1,TRUE,TRUE,2000,2.43,0
post_policy,post_policy__B01229088-I1,50,1,TRUE,TRUE,1600,4,2.8
post_policy,post_policy__B01229668-I1,6,1,TRUE,TRUE,6173,0.75,0.43
post_policy,post_policy__B01229848-I1,8,1,TRUE,TRUE,3000,2,0.6
post_policy,post_policy__B01232724-I1,10,1,TRUE,TRUE,2562,3,0
post_policy,post_policy__B01232767-I1,17,1,TRUE,TRUE,1875,4,0
post_policy,post_policy__B01233603-I1,17,1,TRUE,TRUE,8000,1.25,0.28
post_policy,post_policy__B01234480-I1,50,1,TRUE,TRUE,9947,2.43,0
post_policy,post_policy__B01236312-I1,8,1,FALSE,TRUE,2700,3,0
post_policy,post_policy__B01237574-I1,8,1,TRUE,TRUE,5102,1.35,0
post_policy,post_policy__B01238121-I1,44,1,TRUE,TRUE,5862,0,0
post_policy,post_policy__B01238590-I1,23,1,TRUE,TRUE,4000,2,1.15
post_policy,post_policy__B01239985-I1,11,1,TRUE,TRUE,2500,1.35,0
post_policy,post_policy__B01245122-I1,20,1,TRUE,TRUE,7500,3,0
post_policy,post_policy__B01245472-I1,13,1,FALSE,TRUE,6500,2,0
post_policy,post_policy__B01246023-I1,99,1,TRUE,TRUE,5400,2,0
post_policy,post_policy__B01246098-I1,51,1,TRUE,TRUE,10000,2.43,1
post_policy,post_policy__B01248951-I1,35,1,TRUE,TRUE,9000,4,1.06
post_policy,post_policy__B01249173-I1,99,1,TRUE,TRUE,1745,6.02,2.04
post_policy,post_policy__B01249210-I1,37,1,TRUE,TRUE,2100,2.43,0
post_policy,post_policy__B01249710-I1,99,1,TRUE,TRUE,8282,0,0.94
post_policy,post_policy__B01251027-I1,26,1,TRUE,TRUE,2652,2.43,1.37
post_policy,post_policy__B01251221-I1,20,1,TRUE,TRUE,2125,2.43,0.46
post_policy,post_policy__B01251974-I1,10,1,TRUE,TRUE,1908,3,0.72
post_policy,post_policy__B01252041-I1,74,1,TRUE,TRUE,12870,0,0.93
post_policy,post_policy__B01252682-I1,29,1,TRUE,TRUE,7140,4,0.54
post_policy,post_policy__B01253556-I1,53,1,TRUE,TRUE,4000,3,0
post_policy,post_policy__B01253690-I1,6,1,TRUE,TRUE,2950,1.25,0
post_policy,post_policy__B01254233-I1,23,1,TRUE,TRUE,2000,1.25,0
post_policy,post_policy__B01254252-I1,6,1,TRUE,TRUE,1385,3,1.29
post_policy,post_policy__B01255387-I1,99,1,TRUE,TRUE,28292,2,0
post_policy,post_policy__B01255657-I1,18,1,TRUE,TRUE,5283,2,0.38999999999999996
post_policy,post_policy__B01255973-I1,12,1,TRUE,FALSE,NA,NA,NA
post_policy,post_policy__B01256001-I1,12,1,TRUE,TRUE,5000,4,0.5
post_policy,post_policy__B01256572-I1,198,2,TRUE,TRUE,17533,4.2,1.14
post_policy,post_policy__B01256977-I1,12,1,TRUE,TRUE,2025,4,0.83
post_policy,post_policy__B01257530-I1,11,1,TRUE,TRUE,3500,2.43,0.32
post_policy,post_policy__B01257744-I1,21,1,TRUE,TRUE,2923,4,0
post_policy,post_policy__B01259800-I1,27,1,TRUE,TRUE,8400,2.43,0.3
post_policy,post_policy__B01261078-I1,17,1,TRUE,TRUE,4000,2.43,0.77
post_policy,post_policy__B01261700-I1,28,1,TRUE,TRUE,4000,2.43,0.46
post_policy,post_policy__B01263086-I1,8,1,TRUE,TRUE,3233,4.2,0
post_policy,post_policy__B01263191-I1,7,1,TRUE,TRUE,4310,1.25,0
post_policy,post_policy__B01263817-I1,16,1,TRUE,TRUE,1200,4.2,0
post_policy,post_policy__B01263961-I1,15,1,TRUE,TRUE,2003,2,0
post_policy,post_policy__B01264375-I1,47,1,TRUE,TRUE,9000,3,1.09
post_policy,post_policy__B01264512-I1,25,1,TRUE,TRUE,4378,2.43,0.32
post_policy,post_policy__B01265876-I1,6,1,TRUE,TRUE,2500,2,1.06
post_policy,post_policy__B01266301-I1,25,1,TRUE,TRUE,3066,2.43,0
post_policy,post_policy__B01266991-I1,15,1,TRUE,TRUE,2200,1.25,0
post_policy,post_policy__B01267863-I1,13,1,TRUE,TRUE,2574,4.2,1.28
post_policy,post_policy__B01267961-I1,12,1,TRUE,TRUE,690,3,1.9599999999999997
post_policy,post_policy__B01268141-I1,14,1,FALSE,TRUE,2000,4.2,0.91
post_policy,post_policy__B01268437-I1,198,2,TRUE,TRUE,30000,3.44,0.8
post_policy,post_policy__B01268544-I1,99,1,TRUE,TRUE,20000,2.43,0
post_policy,post_policy__B01269810-I1,38,1,TRUE,TRUE,8620,4.2,0
post_policy,post_policy__B01270785-I1,7,1,TRUE,TRUE,2000,1.25,0
post_policy,post_policy__B01271705-I1,97,1,TRUE,TRUE,59600,2.43,0.38
post_policy,post_policy__B01271979-I1,187,1,TRUE,TRUE,4800,4,2.78
post_policy,post_policy__B01273633-I1,8,1,TRUE,TRUE,7787,1.25,2.21
post_policy,post_policy__B01274077-I1,12,1,TRUE,TRUE,4000,2.43,0.36
post_policy,post_policy__B01274111-I1,16,1,TRUE,TRUE,35250,3,0
post_policy,post_policy__B01274779-I1,6,1,TRUE,TRUE,1535,6.02,0
post_policy,post_policy__B01274924-I1,35,1,TRUE,TRUE,4000,4,0.7
post_policy,post_policy__B01276224-I1,158,1,TRUE,TRUE,8330,10,3
post_policy,post_policy__B01276343-I1,14,1,TRUE,TRUE,7487,2,1
post_policy,post_policy__B01276949-I1,6,1,TRUE,TRUE,6010,2.43,1.1
post_policy,post_policy__B01277514-I1,6,1,TRUE,TRUE,1950,2.43,0
post_policy,post_policy__B01278364-I1,125,2,TRUE,TRUE,32996,4,1.205
post_policy,post_policy__B01278555-I1,123,1,TRUE,TRUE,17051,2,0
post_policy,post_policy__B01278989-I1,22,1,TRUE,TRUE,7500,2.43,1.74
post_policy,post_policy__B01279497-I1,19,1,TRUE,TRUE,9600,0.75,0.28
post_policy,post_policy__B01280057-I1,23,1,TRUE,TRUE,4000,2.43,0.41
post_policy,post_policy__B01280400-I1,68,1,TRUE,TRUE,10330,2.43,1.02
post_policy,post_policy__B01282705-I1,27,1,TRUE,TRUE,11020,0.75,0.14
post_policy,post_policy__B01282774-I1,6,1,TRUE,TRUE,2833,1.25,0.57
post_policy,post_policy__B01283545-I1,55,1,TRUE,TRUE,17000,2.43,1
post_policy,post_policy__B01284658-I1,22,1,TRUE,TRUE,3126,4.2,0
post_policy,post_policy__B01285363-I1,23,1,TRUE,TRUE,4100,2.43,0.55
post_policy,post_policy__B01286523-I1,13,1,TRUE,TRUE,2325,2,0.97
post_policy,post_policy__B01287171-I1,18,1,TRUE,TRUE,2850,3,0
post_policy,post_policy__B01288782-I1,10,1,TRUE,TRUE,2080,3,0
post_policy,post_policy__B01288936-I1,14,1,TRUE,TRUE,1400,3,0
post_policy,post_policy__B01290362-I1,33,1,TRUE,TRUE,4879,4.2,1.42
post_policy,post_policy__B01290649-I1,244,1,FALSE,TRUE,63254,2.43,2.04
post_policy,post_policy__B01292122-I1,13,1,TRUE,TRUE,5800,1.25,0.48
post_policy,post_policy__B01292860-I1,21,1,TRUE,TRUE,5352,3,0
post_policy,post_policy__B01293368-I1,29,1,TRUE,TRUE,5830,2.43,0.9699999999999999
post_policy,post_policy__B01293782-I1,8,1,TRUE,TRUE,2375,2,0.4
post_policy,post_policy__B01294089-I1,12,1,TRUE,TRUE,16500,2.43,0.07
post_policy,post_policy__B01295381-I1,49,1,TRUE,TRUE,23500,2.43,0
post_policy,post_policy__B01295651-I1,10,1,TRUE,TRUE,4000,0.75,0
post_policy,post_policy__B01295753-I1,35,1,TRUE,TRUE,2900,2.43,0.83
post_policy,post_policy__B01296606-I1,17,1,TRUE,TRUE,2070,0,0
post_policy,post_policy__B01297506-I1,10,1,TRUE,TRUE,1833,4.2,1
post_policy,post_policy__B01297622-I1,198,2,TRUE,TRUE,44200,1.25,0
post_policy,post_policy__B01297629-I1,85,1,TRUE,TRUE,6455,6.02,1.01
post_policy,post_policy__B01297781-I1,11,1,FALSE,TRUE,2500,2.43,0
post_policy,post_policy__B01297948-I1,50,1,TRUE,TRUE,3600,3,0.49
