sample,parent_id,cohort_date,source_end_date,parent_total_units,n_components,sorted_component_vector,component_addresses,splitting_verification_status,right_window_observed,lot_area_sqft,residential_far,built_far,borough,multi_lot_indicator,weight
post_policy,post_policy__X01193962-I1,2025-06-25,2026-07-08,60,1,60,1822 CROTONA AVENUE,not_applicable_single_component,TRUE,3000,3.44,1.31,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01194154-I1,2025-03-17,2026-07-08,55,1,55,3006 WILLIAMSBRIDGE ROAD,not_applicable_single_component,TRUE,7300,2.43,0.4,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01194388-I1,2025-04-01,2026-07-08,57,1,57,1794 CLINTON AVENUE,not_applicable_single_component,TRUE,4592,3.44,0.32,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01197447-I1,2025-05-08,2026-07-08,99,1,99,216 EAST 201 STREET,not_applicable_single_component,TRUE,2250,6.02,1.1,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01199827-I1,2025-03-24,2026-07-08,51,1,51,449 JACKSON AVENUE,not_applicable_single_component,TRUE,3775,3.44,0,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01201390-I1,2025-03-31,2026-07-08,164,2,99+65,220 KIMBERLY PLACE;3008 GODWIN TERRACE,suggestive_separate_components,TRUE,18441,2.43,0,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01201502-I1,2025-05-15,2026-07-08,83,1,83,581 EAST 161 STREET,not_applicable_single_component,TRUE,2500,3.44,0,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01202004-I1,2025-03-31,2026-07-08,128,2,72+56,2106 CROTONA AVENUE;2110 CROTONA AVENUE,suggestive_separate_components,TRUE,7656,3.44,0.8066666666666666,Bronx,1,0.0032258064516129032
post_policy,post_policy__X01202216-I1,2025-03-28,2026-07-08,64,1,64,1692 WEEKS AVENUE,not_applicable_single_component,TRUE,2850,6.02,1.08,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01206249-I1,2025-06-10,2026-07-08,76,1,76,2075 HONEYWELL AVENUE,not_applicable_single_component,TRUE,4218,3.44,0.56,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01207746-I1,2025-04-10,2026-07-08,92,1,92,1408 CROMWELL AVENUE,not_applicable_single_component,TRUE,8669,6.02,0,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01212075-I1,2025-04-30,2026-07-08,99,1,99,2748 JEROME AVENUE,not_applicable_single_component,TRUE,10000,6.02,1,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01213692-I1,2025-04-25,2026-07-08,54,1,54,2260 MORRIS AVENUE,not_applicable_single_component,TRUE,6098,6.02,1,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01219259-I1,2025-09-19,2026-07-08,304,1,304,350 GRAND CONCOURSE,not_applicable_single_component,FALSE,31100,6.02,0,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01220923-I1,2025-05-12,2026-07-08,98,1,98,852 EAST 176 STREET,not_applicable_single_component,TRUE,4078,3.44,0.59,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01221313-I1,2025-05-07,2026-07-08,52,1,52,1066 UNIVERSITY AVENUE,not_applicable_single_component,TRUE,2588,3.44,1.39,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01222893-I1,2025-05-16,2026-07-08,198,2,99+99,23 MOUNT HOPE PLACE;29 MT HOPE PLACE,suggestive_separate_components,TRUE,6250,6.02,1.2,Bronx,1,0.0032258064516129032
post_policy,post_policy__X01223342-I1,2025-07-31,2026-07-08,297,3,99+99+99,4121 THIRD AVENUE;4133 THIRD AVENUE;4137 THIRD AVENUE,suggestive_separate_components,FALSE,19555,5,0.8690043467143953,Bronx,1,0.0032258064516129032
post_policy,post_policy__X01225221-I1,2025-05-15,2026-07-08,73,1,73,1718 CROTONA PARK EAST,not_applicable_single_component,TRUE,6704,3.44,0.67,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01229428-I1,2025-06-06,2026-07-08,340,1,340,1674 BOONE AVENUE,not_applicable_single_component,TRUE,10658,5,1.59,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01233373-I1,2025-06-01,2026-07-08,198,2,99+99,940 WOODYCREST AVENUE;942 WOODYCREST AVENUE,verified_separate_485x_units,TRUE,11327,3.44,0,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01235438-I1,2025-06-18,2026-07-08,96,1,96,2760 MORRIS AVENUE,not_applicable_single_component,TRUE,2572,6.02,0.84,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01238419-I1,2025-06-10,2026-07-08,64,1,64,4212 PARK AVENUE,not_applicable_single_component,TRUE,9024,5,1.29,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01239762-I1,2025-06-16,2026-07-08,132,2,71+61,2095 ANTHONY AVENUE;2097 ANTHONY AVENUE,suggestive_separate_components,TRUE,14882,6.02,1,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01250288-I1,2025-07-07,2026-07-08,99,1,99,2484 ELM PLACE,not_applicable_single_component,TRUE,2006,3.44,0.94,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01250398-I1,2025-07-14,2026-07-08,255,3,94+84+77,2054 WALTON AVENUE;2060 WALTON AVENUE;57 EAST BURNSIDE AVENUE,suggestive_separate_components,FALSE,23000,6.02,0.9130434782608695,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01250967-I1,2025-07-11,2026-07-08,53,1,53,916 HOME STREET,not_applicable_single_component,FALSE,3299,3.44,0.57,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01252512-I1,2025-07-15,2026-07-08,112,2,56+56,338 GRAND CONCOURSE;344 GRAND CONCOURSE,suggestive_separate_components,FALSE,10892,6.02,0.5947227322805729,Bronx,1,0.0032258064516129032
post_policy,post_policy__X01252547-I1,2025-07-08,2026-07-08,99,1,99,2258 MORRIS AVENUE,not_applicable_single_component,TRUE,3060,6.019999999999999,1.12,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01252589-I1,2025-07-09,2026-07-08,99,1,99,22 MT HOPE PLACE,not_applicable_single_component,FALSE,3125,6.02,0.98,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01252694-I1,2025-07-08,2026-07-08,84,1,84,2745 CRESTON AVENUE,not_applicable_single_component,TRUE,1654,6.02,0.89,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01252745-I1,2025-07-08,2026-07-08,99,1,99,623 EAST 178 STREET,not_applicable_single_component,TRUE,7287,3.44,1.1867709619871003,Bronx,1,0.0032258064516129032
post_policy,post_policy__X01253814-I1,2025-07-13,2026-07-08,99,1,99,266 EAST 202 STREET,not_applicable_single_component,FALSE,2500,6.02,1.36,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01255412-I1,2025-07-24,2026-07-08,168,2,84+84,112 EAST 167 STREET;120 EAST 167 STREET,suggestive_separate_components,FALSE,16086,6.02,0.58,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01257696-I1,2025-08-11,2026-07-08,50,1,50,2419 CROTONA AVENUE,not_applicable_single_component,FALSE,2013,2.43,1.71,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01261535-I1,2025-10-07,2026-07-08,160,1,160,525 WALES AVENUE,not_applicable_single_component,FALSE,24300,3.44,0.49,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01262505-I1,2025-07-31,2026-07-08,55,1,55,2320 BELMONT AVENUE,not_applicable_single_component,FALSE,2500,3.44,0,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01265022-I1,2025-08-25,2026-07-08,298,2,207+91,1920 TURNBULL AVENUE;1933 LAFAYETTE AVENUE,suggestive_separate_components,FALSE,145120,6.02,2.7639949696802644,Bronx,1,0.0032258064516129032
post_policy,post_policy__X01270754-I1,2026-02-12,2026-07-08,59,1,59,480 ROSEDALE AVENUE,not_applicable_single_component,FALSE,24800,1.25,0,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01273997-I1,2025-08-22,2026-07-08,80,1,80,280 EAST 203 STREET,not_applicable_single_component,FALSE,2442,6.02,0.76,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01275600-I1,2026-02-05,2026-07-08,99,1,99,2508 BATHGATE AVENUE,not_applicable_single_component,FALSE,8275,4.2,1,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01276512-I1,2025-11-04,2026-07-08,54,1,54,913 PIERCE AVENUE,not_applicable_single_component,FALSE,6264,0.75,0,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01293675-I1,2025-10-06,2026-07-08,293,1,293,1140 RIVER AVENUE,not_applicable_single_component,FALSE,17272,6.02,0,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01294705-I1,2025-10-05,2026-07-08,99,1,99,114 BRUCKNER BOULEVARD,not_applicable_single_component,FALSE,9500,6.02,0.16,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01297411-I1,2025-10-05,2026-07-08,64,1,64,3377 EASTCHESTER ROAD,not_applicable_single_component,FALSE,10001,1.25,0.33,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01298827-I1,2025-10-08,2026-07-08,55,1,55,2258 HUGHES AVENUE,not_applicable_single_component,FALSE,5025,3.44,0.33,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01298990-I1,2025-11-21,2026-07-08,510,1,510,2768 WEBSTER AVENUE,not_applicable_single_component,FALSE,42234,4.2,0.18,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01306345-I1,2025-11-10,2026-07-08,99,1,99,610 EAST 226 STREET,not_applicable_single_component,FALSE,3150,3.44,0.73,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01306444-I1,2025-12-10,2026-07-08,74,1,74,1481 BOSTON ROAD,not_applicable_single_component,FALSE,2512,3.4400000000000004,0.46,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01321206-I1,2025-11-24,2026-07-08,63,1,63,2323 VALENTINE AVENUE,not_applicable_single_component,FALSE,5000,6.02,0,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01323307-I1,2026-01-20,2026-07-08,483,1,483,2560 BOSTON ROAD,not_applicable_single_component,FALSE,47000,3.44,0.29,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01323712-I1,2025-11-24,2026-07-08,53,1,53,176 EAST 206 STREET,not_applicable_single_component,FALSE,3000,6.02,1.5,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01330109-I1,2025-12-16,2026-07-08,183,1,183,110 EAST 138 STREET,not_applicable_single_component,FALSE,29142,3.44,1.04,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01337054-I1,2025-12-29,2026-07-08,69,1,69,390 EAST 197 STREET,not_applicable_single_component,FALSE,5196,4.2,0.72,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01338717-I1,2026-04-27,2026-07-08,297,3,99+99+99,122 BRUCKNER BOULEVARD;20 BROOK AVENUE;521 EAST 132 STREET,suggestive_separate_components,FALSE,28700,6.02,0.6918815331010453,Bronx,1,0.0032258064516129032
post_policy,post_policy__X01341100-I1,2026-01-05,2026-07-08,99,1,99,800 BRADY AVENUE,not_applicable_single_component,FALSE,12075,3.44,1.94,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01342626-I1,2026-01-08,2026-07-08,99,1,99,2786 WEBSTER AVENUE,not_applicable_single_component,FALSE,5400,4.2,0,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01345266-I1,2026-01-13,2026-07-08,82,1,82,3305 COUNTRY CLUB ROAD,not_applicable_single_component,FALSE,58000,0.5,0.53,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01346560-I1,2026-01-19,2026-07-08,70,1,70,2660 KINGSBRIDGE TERRACE,not_applicable_single_component,FALSE,12617,2.43,0,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01347911-I1,2026-03-19,2026-07-08,68,1,68,1682 WEEKS AVENUE,not_applicable_single_component,FALSE,2375,6.02,0.6,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01350003-I1,2026-03-23,2026-07-08,214,1,214,3116 THIRD AVENUE,not_applicable_single_component,FALSE,6644,6.02,0,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01351386-I1,2026-02-04,2026-07-08,60,1,60,950 LEGGETT AVENUE,not_applicable_single_component,FALSE,5375,3.44,0,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01352893-I1,2026-02-02,2026-07-08,89,1,89,311 EAST 148 STREET,not_applicable_single_component,FALSE,7721,3.44,0,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01353032-I1,2026-02-02,2026-07-08,80,1,80,3069 BARKER AVENUE,not_applicable_single_component,FALSE,4254,3.44,0.74,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01353589-I1,2026-03-27,2026-07-08,71,1,71,1640 ANTHONY AVENUE,not_applicable_single_component,FALSE,5174,3.4400000000000004,0,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01354549-I1,2026-02-04,2026-07-08,60,1,60,3070 WILLIAMSBRIDGE ROAD,not_applicable_single_component,FALSE,8100,2.43,0.27,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01357581-I1,2026-03-11,2026-07-08,99,1,99,3411 IRWIN AVENUE,not_applicable_single_component,FALSE,175000,2.43,1.97,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01363016-I1,2026-03-29,2026-07-08,62,1,62,1135 CLAY AVENUE,not_applicable_single_component,FALSE,4876,3.44,0,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01368451-I1,2026-03-16,2026-07-08,195,2,98+97,489 EAST 152 STREET;633 BERGEN AVENUE,suggestive_separate_components,FALSE,8612,3.44,0.2516256386437529,Bronx,1,0.0032258064516129032
post_policy,post_policy__X01374198-I1,2026-03-26,2026-07-08,220,1,220,4541 FURMAN AVENUE,not_applicable_single_component,FALSE,24850,4.2,1,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01375075-I1,2026-03-27,2026-07-08,106,1,106,626 PELHAM PARKWAY SOUTH,not_applicable_single_component,FALSE,10017,3.4399999999999995,1.38,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01376382-I1,2026-03-26,2026-07-08,135,1,135,3041 WEBSTER AVENUE,not_applicable_single_component,FALSE,15140,4.2,2,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01377488-I1,2026-03-27,2026-07-08,159,2,83+76,1746 PILGRIM AVENUE;2890 BUHRE AVENUE,suggestive_separate_components,FALSE,21543,3.44,1.3778596295780532,Bronx,1,0.0032258064516129032
post_policy,post_policy__X01378792-I1,2026-04-28,2026-07-08,53,1,53,1965 CLINTON AVENUE,not_applicable_single_component,FALSE,2500,3.44,1.06,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01379161-I1,2026-03-29,2026-07-08,99,1,99,175 ECHO PLACE,not_applicable_single_component,FALSE,10895,6.02,1.2,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01380303-I1,2026-04-01,2026-07-08,97,1,97,3374 BOSTON ROAD,not_applicable_single_component,FALSE,16860,2.43,1.23,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01380511-I1,2026-03-31,2026-07-08,99,1,99,2819 CRESTON AVENUE,not_applicable_single_component,FALSE,2506,6.02,0.9,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01380721-I1,2026-03-31,2026-07-08,161,2,81+80,1119 EDISON AVENUE;2923 BRUCKNER BOULEVARD,suggestive_separate_components,FALSE,6423,3,0,Bronx,1,0.0032258064516129032
post_policy,post_policy__X01380790-I1,2026-03-31,2026-07-08,60,1,60,3367 WILSON AVENUE,not_applicable_single_component,FALSE,12705,2.43,0.88,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01380803-I1,2026-03-31,2026-07-08,99,1,99,2640 MORRIS AVENUE,not_applicable_single_component,FALSE,1748,6.02,1.1,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01384861-I1,2026-04-22,2026-07-08,68,1,68,497 EAST 166 STREET,not_applicable_single_component,FALSE,9312,3.44,0,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01386026-I1,2026-04-20,2026-07-08,52,1,52,2609 MARION AVENUE,not_applicable_single_component,FALSE,7988,3,0,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01387133-I1,2026-04-23,2026-07-08,198,2,99+99,1526 GRAND CONCOURSE;1557 SHERIDAN AVENUE,suggestive_separate_components,FALSE,29902,6.02,2.7042338305130094,Bronx,1,0.0032258064516129032
post_policy,post_policy__X01392564-I1,2026-05-29,2026-07-08,99,1,99,2805 MORRIS AVENUE,not_applicable_single_component,FALSE,4182,6.02,0.68,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01393299-I1,2026-05-20,2026-07-08,63,1,63,2868 JEROME AVENUE,not_applicable_single_component,FALSE,5665,6.02,0.81,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01399986-I1,2026-05-12,2026-07-08,99,1,99,1917 MORRIS AVENUE,not_applicable_single_component,FALSE,6750,6.02,0,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01401011-I1,2026-05-14,2026-07-08,69,1,69,201 EAST 198 STREET,not_applicable_single_component,FALSE,2204,6.02,1.47,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01408506-I1,2026-06-12,2026-07-08,80,1,80,220 EAST 179 STREET,not_applicable_single_component,FALSE,1919,6.02,1.06,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01408773-I1,2026-06-02,2026-07-08,92,1,92,2257 MORRIS AVENUE,not_applicable_single_component,FALSE,2600,6.02,0.87,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01410192-I1,2026-06-24,2026-07-08,80,1,80,895 REV JAMES A POLITE AVENUE,not_applicable_single_component,FALSE,10961,3.4399999999999995,1.73,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01415890-I1,2026-06-26,2026-07-08,74,1,74,78 WEST 180 STREET,not_applicable_single_component,FALSE,4867,3.44,0.43,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01416342-I1,2026-06-15,2026-07-08,99,1,99,2112 COLONIAL AVENUE,not_applicable_single_component,FALSE,3742,3.44,0.5599999999999999,Bronx,0,0.0032258064516129032
post_policy,post_policy__X01417499-I1,2026-06-17,2026-07-08,127,2,99+28,1489 BOSTON ROAD;1495 BOSTON ROAD,suggestive_separate_components,FALSE,4655,3.44,0.4926917293233083,Bronx,1,0.0032258064516129032
post_policy,post_policy__X01418945-I1,2026-06-18,2026-07-08,92,1,92,457 WILLIS AVENUE,not_applicable_single_component,FALSE,16120,2.43,0.69,Bronx,0,0.0032258064516129032
